tier,path,mtime_utc,size_bytes,sha256
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id17.npy,2026-04-13T07:38:51.186550+00:00,22128,0f3e4f3416c43a07d8b3c1e000d755cc8a662b217b42c08f6917923d64c9823a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id20.npy,2026-04-13T07:38:51.278552+00:00,19048,f35040636ef3b8594c098174ba59765a078c6755896bbf59abde06adcbdfa8e9
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id26.npy,2026-04-13T07:38:51.350554+00:00,16408,e0104fdb473510605de8ed3b5821f0200788b1d1ad6f1136dce8f37ff9bfba9a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id5.npy,2026-04-13T07:38:50.734541+00:00,13328,591ace471aff914e468f92316a814b479246e4ed0d257084ed8c444bb0d5e302
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id50.npy,2026-04-13T07:38:51.574558+00:00,43248,16d3c0df3b16f4d202937337457773879fa5cd4027a906915f81ed27c03450a1
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id59.npy,2026-04-13T07:38:51.642559+00:00,15968,b3d1fedb3f43283583c85a19679ad01aa93f6ee65ec7e630c1a4555a3ee532c0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg1/lma_features_id7.npy,2026-04-13T07:38:50.806543+00:00,14648,ac17d5618d9d20b7f49b4a04d330f7177221dc20fce50a80dac14b2146aadcb6
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id0.npy,2026-04-13T07:48:12.173497+00:00,36208,28dbfbc4893c08d10f0fc2a07c8814a501fd731b7e7a79631c5b78d84a21a763
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id101.npy,2026-04-13T07:48:12.953512+00:00,26968,87a1e2f31d72016ad8a235b1884f2ed3cff474f483571a91cc6ba4b6d1c5f187
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id11.npy,2026-04-13T07:48:12.353501+00:00,37088,cf255b4a8f21223b8c847f3b7cfb34eddde32a86c41c9411b24930af3ada59ea
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id112.npy,2026-04-13T07:48:13.133516+00:00,34448,e6e73207ac8988a6e4516322682caa717926343ea492edb1825b8549633cf9e1
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id120.npy,2026-04-13T07:48:13.281519+00:00,27408,2632028455319d350b7d40a5e409ea9bdd5f3a3195c147897b8176be558cf870
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id126.npy,2026-04-13T07:48:13.413521+00:00,25208,7a93cea70b0eaeb0e57c45574773ee3ff1d0a2933f74dd936a23b5b0d06d8bac
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id17.npy,2026-04-13T07:48:12.517504+00:00,30928,2491f3801817514b9f9dd672c86469281e8dbefc6bc20afab1942514b38e4769
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id20.npy,2026-04-13T07:48:12.689507+00:00,36648,315b9e83df51e1f4ed9e937ace2f787ba421e1181119f9e71abf05767a9da1cb
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id22.npy,2026-04-13T07:48:12.757509+00:00,13768,da4d6a1f9e3245ebe186bdabb9047fe2f8fe1ce1d56857a3e6fc3d6ecc6a7cb2
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg10/lma_features_id53.npy,2026-04-13T07:48:12.817510+00:00,13328,c7698eb5aa95387ad50ac710cdbe1f9037d087877753b3d1361089508ee4ae47
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id0.npy,2026-04-13T07:51:06.884834+00:00,15528,7a8f6329b3af0c862901ef5eef2182f297f2254b34d05f1656f4f4c5ce04b2d0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id130.npy,2026-04-13T07:51:08.856871+00:00,23448,718f326bfecf0ec776a46def6c4d5bedc7f1ce94d16fbb47587f8d1ce70f7596
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id18.npy,2026-04-13T07:51:07.272841+00:00,19928,a08f7335fecac971825fb351a7969ed5e3e6b96fb2b03955a29d760680e71b6b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id21.npy,2026-04-13T07:51:07.328842+00:00,13328,8c95e964390f53ea79b29c6daf8e929ee0c5c2ac625b50e48191e929262af136
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id26.npy,2026-04-13T07:51:07.488845+00:00,32688,26bcd2a322a14c02b1adad1e51a6ff9ea96dc2386240062da25f59ba8fba10bc
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id28.npy,2026-04-13T07:51:07.776851+00:00,58648,188c1a320699065111a4f54af7eba6fc2b16639679c0d22cdff5026943e433bf
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id37.npy,2026-04-13T07:51:07.852852+00:00,17288,21207f952aa0da34d084375217a11f68bb8b0e9806ef71c1e19e06824a4ac9ae
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id41.npy,2026-04-13T07:51:08.072856+00:00,44568,abc8d6195e0447492c012604f58c774b685727e1dc5f1341702417a5f3052349
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id5.npy,2026-04-13T07:51:07.044837+00:00,35768,edb33038626013de62266f457952e5b881229451c91164fe749a06312a8887fd
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id58.npy,2026-04-13T07:51:08.176858+00:00,23008,a8fb8481ef9800c3bd8983a63e3181ea75e2bab2ec892f0d757631200fcef2dd
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id6.npy,2026-04-13T07:51:07.104838+00:00,13768,b094d9bffe9da46ff4a98e7180715260e283b663a4db2e5a0c6827f627bd1cd0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id61.npy,2026-04-13T07:51:08.288860+00:00,26088,51ff47ddf74bd89510ad0b8e140a285d7f84cfd06ef98f3abe81d1e37c2d1ed2
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id63.npy,2026-04-13T07:51:08.452863+00:00,35328,d856753b439f7b23521486a4b875bce2173f58f6065de618a6ae8b77fa11f3ec
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id69.npy,2026-04-13T07:51:08.548865+00:00,23448,a218e9f491c8a093c51bc131693f07a005a9cb74dcb9a53eca363c8fdba99fba
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id7.npy,2026-04-13T07:51:07.180839+00:00,19048,36e001304c0f355f95632813e0214c0b567f0116698b1ca9584fd596632a23f8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id79.npy,2026-04-13T07:51:08.632867+00:00,20808,5b60661df592862a4444f00a3b316008286c061f7953a7fc7e07029ccb2b5754
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg11/lma_features_id98.npy,2026-04-13T07:51:08.756869+00:00,29168,1e87ac642504d0e35d4d9f08c4b30f96fd6a43761f679b785795b5eb91ca5c19
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg12/lma_features_id24.npy,2026-04-13T07:52:09.242021+00:00,23448,8f62f5b61cf4667d9112a644fa816cfeb4b5510659dab78d8999ec402a86dab8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg12/lma_features_id30.npy,2026-04-13T07:52:09.306022+00:00,15528,a02edadd1f7032f1ac77c28909b704762fa473b48cdbc171c0cad0269f28f3b4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg12/lma_features_id34.npy,2026-04-13T07:52:09.362023+00:00,14208,a1dbb8013a25342d8837b9db6dbb3d927b675af8d2fac24325dd82cf34ecdb2c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg12/lma_features_id47.npy,2026-04-13T07:52:09.454025+00:00,21248,603445d47c843398d19b2bda96843d9b3f7c6e94fdefe283c241b8777e71ca6c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg12/lma_features_id66.npy,2026-04-13T07:52:09.542027+00:00,20808,de32d01d3928696a696b74de75b3cd29073e41cadefd3e3af49ba096cbb606de
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg12/lma_features_id8.npy,2026-04-13T07:52:09.142019+00:00,14208,5b281f1f9e2b2d5ff917958587c553e8b37b5b694837a99901004ae1f3ab9c3d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id0.npy,2026-04-13T07:40:01.599956+00:00,16408,71ee4a435fd6f7ebccf2c4554441b45f81eebd3684548c9dc59f821b7c915797
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id2.npy,2026-04-13T07:40:01.679957+00:00,18608,254cab3b50f73ecf4bb5b9a08aca734b28d9116686e06207361fdf42cd17cecf
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id23.npy,2026-04-13T07:40:01.863961+00:00,14208,7d0edc1524c197f916658167cd839e14d330fc78be3015f4f42825ec1ab84b2b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id25.npy,2026-04-13T07:40:01.983963+00:00,26528,0cb29b627194e8356ff40e33992105cb23eead4c4655247bf23ee849e5682d4a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id3.npy,2026-04-13T07:40:01.807960+00:00,26528,ca4b5bfa79624d265f360511b900ceda7360c989ca0439f7539fb87c92f117f5
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id35.npy,2026-04-13T07:40:02.059965+00:00,19048,5eebea7bf71f92461a6d2fac23239699f9c8d218a4b4f51d182d7af4905f304c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id38.npy,2026-04-13T07:40:02.151967+00:00,21248,32e6e1e843240654ca38394d4db5ad8d5e39bef272bc40c3a0d954d9fa3f9cf2
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id40.npy,2026-04-13T07:40:02.223968+00:00,17288,47035ccb20a77732d6e12f1d07a5e708d915747f8e9b6ecc41750fd27fd09b07
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg2/lma_features_id59.npy,2026-04-13T07:40:02.279969+00:00,13768,b600d9e8a7d100e02944dac181e262a1d80fde9a54ad05ed1bd201f64786e5ed
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id21.npy,2026-04-13T07:42:03.922397+00:00,64808,3c2cae5da003d27738212e6ff48211283e9b83615357d83ed016ee04a81d83d6
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id25.npy,2026-04-13T07:42:04.054399+00:00,26528,0217d988b241c1cbbd02fd99a1c03c8c44f2bc833e35a58c52ec506325ef0c7a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id38.npy,2026-04-13T07:42:04.282404+00:00,46768,549ac655f86cc4a129884ed2ca0a6119cd8dba14d3d3d5afe81ce6603a53c815
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id4.npy,2026-04-13T07:42:03.458387+00:00,24768,c8b8ac1b643c909412797da5c37662500648cbf2e7e108fc2e5db7dcdfe26194
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id5.npy,2026-04-13T07:42:03.534389+00:00,16408,485f621004eab05e75c5115b5966798a0f7d1a6859c96726acae40d2c6806231
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id67.npy,2026-04-13T07:42:04.338405+00:00,13328,3260c8dd2ef652b618c37defd1240d63877400cdc9c07d7a06d82cc406732dde
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id73.npy,2026-04-13T07:42:04.586410+00:00,50288,8e1f32d6f34835dd469c66a4e4e86d4e9eae39c9de7a028cc2cb71378428e8cf
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id77.npy,2026-04-13T07:42:04.766413+00:00,35768,bfcdefc8c48aa92a7a9f317c34f2a7b6263c980261002a4375708109cd28b451
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg4/lma_features_id9.npy,2026-04-13T07:42:03.598390+00:00,15088,410f58d502ba10a4ba47c4fd6e9529d0ff605b6ac3221fe4ad323f626c711b84
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg5/lma_features_id0.npy,2026-04-13T07:42:55.735430+00:00,15968,b3bb623ad341bd0c6ed1f97c83354dc10bb013535925caa588a84b93daecacc3
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg5/lma_features_id53.npy,2026-04-13T07:42:55.907434+00:00,36208,d1da15b530ad446ea3001c317466198e9ffdc3744a45e0466bb7cb030f80e325
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg5/lma_features_id60.npy,2026-04-13T07:42:56.043437+00:00,29168,3bfc33d1c5231de8d067e610054f2b96898d6067e54d5700626815b30b665647
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg5/lma_features_id88.npy,2026-04-13T07:42:56.103438+00:00,14208,cf986fa63feda799d7ff82b11451699576a816f8de86eba45478e73c85198ee8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg6/lma_features_id0.npy,2026-04-13T07:43:59.588674+00:00,19928,fa1397bc426e0e316e71bc70653697c2e101239fdf89500345ccd22e19b5bc12
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg6/lma_features_id27.npy,2026-04-13T07:43:59.824679+00:00,46328,4a9fcac0f1dfee9ef54b988fdb3f1d68245e1c9b011cbaba8ab0ed4ec580c650
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg6/lma_features_id29.npy,2026-04-13T07:43:59.896680+00:00,15968,df37fd16ab52acb14f7f975814123e63ff5e0ea11a7982b6b7fb140ad73766bd
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg6/lma_features_id35.npy,2026-04-13T07:44:00.056683+00:00,34008,247604bb8dcfaff2ab55ee1bbd9d4fe609e338f80b6ea33e6110fd594a3cd858
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg7/lma_features_id0.npy,2026-04-13T07:44:31.721288+00:00,19488,a1c7a81b9acdaa2bc4e1ce919010318d8665d5ca5a18c9e44db97f1562395140
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg7/lma_features_id17.npy,2026-04-13T07:44:31.885291+00:00,15968,44ca87fb08703955fc13c08942a0e1a0f6795cdf89e946657acf23084937eb9e
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg7/lma_features_id4.npy,2026-04-13T07:44:31.821290+00:00,23008,281867a6384312d66734b9a550255ef00da47e532c3f7dee089c363d121948e0
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id10.npy,2026-04-13T07:45:43.774664+00:00,19488,3acd63eb18ae06d615a31c0cacca0bf3e86055bc9f5853137229372451f28e14
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id17.npy,2026-04-13T07:45:43.826665+00:00,12888,f7398a6ac4716b16e89158bde101a9b998e1e199952d5d20d4f87d6b6161cde9
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id30.npy,2026-04-13T07:45:43.898666+00:00,16848,05267a66eb34528b6e6845b9664ceb107f5018c00b9078eaa96999e6d02b546b
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id33.npy,2026-04-13T07:45:44.162671+00:00,44568,2daa8802a322837161e93cc840aa7c705586a19f3b95ea9aac50ad46f49354d8
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id53.npy,2026-04-13T07:45:44.262673+00:00,21688,afebc3e9ab9d5aa06930647ed4ac6db2511dfbb31e0bb9776d8875385e31fa49
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id79.npy,2026-04-13T07:45:44.334674+00:00,16408,f7df6156e7a867c8ff6f4ed32945ed49571517a70435e3dbca4257bac6b2b3e9
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg8/lma_features_id8.npy,2026-04-13T07:45:43.686662+00:00,15968,1465b4015182e877368e6dba34e09d93ce75b161f03d48c776a6d9ede05dd357
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg9/lma_features_id10.npy,2026-04-13T07:46:17.099300+00:00,20808,5875a7d69c896a4e0381fbdbb9dae76305c9a6ec220c38e5a12864c80fdd976d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000080/_clip_seg9/lma_features_id7.npy,2026-04-13T07:46:16.999298+00:00,46328,ca94381b25e56034142ebe4634d4593b0419f95672c4ca6b31cde2ce7412d269
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000082/_clip_seg0/lma_features_id0.npy,2026-04-13T07:56:13.670567+00:00,18608,77e800321bb264f0cc0390b325bfe5fd0e87d0b638c59e2b188216473e7ad18f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000082/_clip_seg2/lma_features_id13.npy,2026-04-13T07:57:10.271619+00:00,13768,77b045a5ac9b8d84021f30be860145f72325228297f46ca8733e3e4cdd5659ae
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000082/_clip_seg2/lma_features_id39.npy,2026-04-13T07:57:10.351621+00:00,16408,0b72f81833e795a77517797653f674eceb1bbe1c0136e550094dfeb4f59d057a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000082/_clip_seg2/lma_features_id5.npy,2026-04-13T07:57:10.207618+00:00,25208,792f04480a66d92276a10db48691cf07ad5f47fb63ae322b7d0dd0a1e3f60ec7
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000082/_clip_seg3/lma_features_id22.npy,2026-04-13T07:57:31.584016+00:00,12888,2346f59f84ca8ddb9c04eabcd0d4812ec1be18ba493442eedef3c7ee7708b761
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg0/lma_features_id0.npy,2026-04-13T08:09:45.241660+00:00,135208,c005c2685e64a6805d793f43fed6194961ba3536108eeb23bfd507abe79d3848
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg0/lma_features_id2.npy,2026-04-13T08:09:45.393663+00:00,32248,7edbe7ed0a6819d2bb787edc908db101134eb17b1d06d31206f1e5a20133389d
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg1/lma_features_id0.npy,2026-04-13T08:10:14.902213+00:00,38848,134ce9b9026ced8a8db9c5d8f0eacde3701ee8cd4d753ec254614dcbfe3db3bc
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg1/lma_features_id2.npy,2026-04-13T08:10:14.970214+00:00,15528,696497c9179f2c8aa1f62b4115cd8d1e28d83c567dce528c04ce345d557f86fd
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg10/lma_features_id13.npy,2026-04-13T08:15:31.996122+00:00,20808,73db45a0e81c7992733144f084e04cde79c425f47b01dedbbf1b85d734cc80cc
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg10/lma_features_id15.npy,2026-04-13T08:15:32.076124+00:00,18168,4b4ce976bdcaa03441558717293b4498f82265beea2d73f7d53b28491c04086f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg10/lma_features_id17.npy,2026-04-13T08:15:32.164125+00:00,21688,c09a8bbb1730732352fe0a3c453bd05f0827bd4b8558164157aa916454af1e4c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg10/lma_features_id2.npy,2026-04-13T08:15:31.688117+00:00,71848,37fee88df8212fdeec53e156d6fb286286394905bec5d1034aef56e564de5b55
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg10/lma_features_id8.npy,2026-04-13T08:15:31.912121+00:00,44128,22827a9de8a6adc37d11ad36f63b19adda28758506baabdc253251bc2b0a306f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg11/lma_features_id1.npy,2026-04-13T08:16:00.956662+00:00,18608,ad1146e025af7ee1196d3212ce9c42e3f63ae46dcbd68118c88ab21fa8fb2779
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg11/lma_features_id4.npy,2026-04-13T08:16:01.068664+00:00,25208,91d12f3e706c47eba87d3837962f814f7396c6cde8c7c27f54ff00365137fe43
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg11/lma_features_id8.npy,2026-04-13T08:16:01.148665+00:00,16848,c611115b193fb5ca2030fb200b194489f4857777d455a788d83cf76072d0826f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg12/lma_features_id0.npy,2026-04-13T08:16:35.865312+00:00,48528,aa404bc3ef9e2434779ccb3dece956f2b18c1d9b44f09cbca64b19b9584581c7
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg12/lma_features_id1.npy,2026-04-13T08:16:36.061316+00:00,40168,9ff16e55ba88b7eaea9c9a63853fe1a35a3cb544078cead81ea995a32f08c45c
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg13/lma_features_id115.npy,2026-04-13T08:17:29.590314+00:00,19048,03911fd88fbd5336ba20758eb2f1b309c6def62686df75d6c6d42e781e7218b5
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg13/lma_features_id15.npy,2026-04-13T08:17:29.438311+00:00,15088,766b1166674bd4c8b45db7acf8bcddd8d4aa36c8db97527bd75d723dbad2acb4
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg13/lma_features_id7.npy,2026-04-13T08:17:29.374310+00:00,14208,a2e766322dadc565888b2474e602c5505f83749fe73d8952fa01e92d86575d6a
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg13/lma_features_id93.npy,2026-04-13T08:17:29.506312+00:00,15968,ad135543ecea617041264d57e7b4cde3245e4242991d3d62da4b4963e0fd88f5
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg15/lma_features_id12.npy,2026-04-13T08:18:36.975569+00:00,13328,059c5124b149189fc0fc5bddb221d9cff826ed6a30d60e43d3d1616763961775
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg15/lma_features_id19.npy,2026-04-13T08:18:37.087571+00:00,23888,14b79ef3a432c305cf2331d32922682539e9eb060522148a436a8cd0a7608a06
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg15/lma_features_id3.npy,2026-04-13T08:18:36.919568+00:00,13768,100550dac26fc7fa1217a9a0bdb27de8aac78deb9b96056015c5c275d4cc774f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg16/lma_features_id29.npy,2026-04-13T08:19:29.696552+00:00,18168,a8faf3ac8e49826d581066d5c58438080662931f636d49c893f28a89ae28c928
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg16/lma_features_id41.npy,2026-04-13T08:19:29.744553+00:00,12888,2e35afa11ba24699cef963abe85b65493fc0ccc725d66997ffb0ead3d021241f
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg16/lma_features_id44.npy,2026-04-13T08:19:29.800554+00:00,13768,8e369f686128b4ba554aa1adf4edc0400e4c058bd59f94cfa47c1cb626867476
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg16/lma_features_id46.npy,2026-04-13T08:19:29.864555+00:00,15088,982ba41b789cadbafb36da366f8d244a7b815385c35b6252f6bd43c9f4e0f7da
3,/disk3/jaehoon/nsfw_datasets/tier3/NPDI_features_v2/vPorn000083/_clip_seg16/lma_features_id53.npy,2026-04-13T08:19:29.920556+00:00,12888,eeaad8eda623a869ba44a742dcf45b55c3a32dcb5bfe02a843356a51ab8d43c2
